ID;rodada;data;hora;dia;mandante;visitante;formacao_mandante;formacao_visitante;tecnico_mandante;tecnico_visitante;vencedor;arena;mandante_placar;visitante_placar;mandante_estado;visitante_estado;estado_vencedor
4215;37;25/11/2012;17:00;Domingo;Internacional;Portuguesa;;;;;Portuguesa;beira rio;0;2;RS;SP;SP
4216;37;25/11/2012;17:00;Domingo;Sport;Fluminense;;;;;-;ilha do retiro;1;1;PE;RJ;-
4217;38;01/12/2012;19:30;Sabado;Santos;Palmeiras;;;;;Santos;vila belmiro;3;1;SP;SP;SP
4218;38;01/12/2012;19:30;Sabado;Flamengo;Botafogo-RJ;;;;;-;engenhao;2;2;RJ;RJ;-
4219;38;02/12/2012;17:00;Domingo;Fluminense;Vasco;;;;;Vasco;engenhao;1;2;RJ;RJ;RJ
4220;38;02/12/2012;17:00;Domingo;Gremio;Internacional;;;;;-;olimpico;0;0;RS;RS;-
4221;38;02/12/2012;17:00;Domingo;Atletico-MG;Cruzeiro;;;;;Atletico-MG;independencia;3;2;MG;MG;MG
4222;38;02/12/2012;17:00;Domingo;Sao Paulo;Corinthians;;;;;Sao Paulo;pacaembu;3;1;SP;SP;SP
4223;38;02/12/2012;17:00;Domingo;Coritiba;Figueirense;;;;;Coritiba;couto pereira;3;0;PR;SC;PR
4224;38;02/12/2012;17:00;Domingo;Atletico-GO;Bahia;;;;;Bahia;serra dourada;0;1;GO;BA;BA
4225;38;02/12/2012;17:00;Domingo;Portuguesa;Ponte Preta;;;;;-;caninde;0;0;SP;SP;-
4226;38;02/12/2012;17:00;Domingo;Nautico;Sport;;;;;Nautico;aflitos;1;0;PE;PE;PE
4227;1;25/05/2013;18:30;Sabado;Vitoria;Internacional;;;;;-;fonte nova;2;2;BA;RS;-
4228;1;25/05/2013;18:30;Sabado;Vasco;Portuguesa;;;;;Vasco;sao januario;1;0;RJ;SP;RJ
4229;1;25/05/2013;21:00;Sabado;Corinthians;Botafogo-RJ;;;;;-;pacaembu;1;1;SP;RJ;-
4230;1;26/05/2013;16:00;Domingo;Gremio;Nautico;;;;;Gremio;alfredo jaconi;2;0;RS;PE;RS
4231;1;26/05/2013;16:00;Domingo;Criciuma;Bahia;;;;;Criciuma;heriberto hulse;3;1;SC;BA;SC
4232;1;26/05/2013;16:00;Domingo;Ponte Preta;Sao Paulo;;;;;Sao Paulo;moises lucarelli;0;2;SP;SP;SP
4233;1;26/05/2013;16:00;Domingo;Santos;Flamengo;;;;;-;mane garrincha;0;0;SP;RJ;-
4234;1;26/05/2013;18:30;Domingo;Coritiba;Atletico-MG;;;;;Coritiba;couto pereira;2;1;PR;MG;PR
4235;1;26/05/2013;18:30;Domingo;Cruzeiro;Goias;;;;;Cruzeiro;independencia;5;0;MG;GO;MG
4236;1;26/05/2013;18:30;Domingo;Fluminense;Athletico-PR;;;;;Fluminense;moacyrzao;2;1;RJ;PR;RJ
4237;2;29/05/2013;15:00;Quarta-feira;Athletico-PR;Cruzeiro;;;;;-;vila olimpica;2;2;PR;MG;-
4238;2;29/05/2013;19:30;Quarta-feira;Botafogo-RJ;Santos;;;;;Botafogo-RJ;raulino de oliveira;2;1;RJ;SP;RJ
4239;2;29/05/2013;19:30;Quarta-feira;Sao Paulo;Vasco;;;;;Sao Paulo;morumbi;5;1;SP;RJ;SP
4240;2;29/05/2013;21:00;Quarta-feira;Flamengo;Ponte Preta;;;;;Ponte Preta;juiz de fora;0;2;RJ;SP;SP
4241;2;29/05/2013;21:00;Quarta-feira;Bahia;Coritiba;;;;;-;pituacu;0;0;BA;PR;-
4242;2;29/05/2013;21:00;Quarta-feira;Nautico;Vitoria;;;;;Vitoria;aflitos;0;3;PE;BA;BA
4243;2;29/05/2013;22:00;Quarta-feira;Goias;Corinthians;;;;;-;serra dourada;1;1;GO;SP;-
4244;2;30/05/2013;19:30;Quinta-feira;Internacional;Criciuma;;;;;Internacional;centenario rs;2;0;RS;SC;RS
4245;2;09/06/2013;18:30;Domingo;Atletico-MG;Gremio;;;;;Atletico-MG;arena do jacare;2;0;MG;RS;MG
4246;2;12/06/2013;22:00;Quarta-feira;Portuguesa;Fluminense;;;;;Portuguesa;caninde;2;1;SP;RJ;SP
4247;3;01/06/2013;16:20;Sabado;Athletico-PR;Flamengo;;;;;-;arena joinville;2;2;PR;RJ;-
4248;3;01/06/2013;16:20;Sabado;Santos;Gremio;;;;;-;vila belmiro;1;1;SP;RS;-
4249;3;01/06/2013;16:20;Sabado;Botafogo-RJ;Cruzeiro;;;;;Botafogo-RJ;raulino de oliveira;2;1;RJ;MG;RJ
4250;3;01/06/2013;18:30;Sabado;Vitoria;Vasco;;;;;Vitoria;barradao;2;0;BA;RJ;BA
4251;3;01/06/2013;18:30;Sabado;Goias;Coritiba;;;;;-;serra dourada;1;1;GO;PR;-
4252;3;01/06/2013;21:00;Sabado;Corinthians;Ponte Preta;;;;;Corinthians;pacaembu;1;0;SP;SP;SP
4253;3;02/06/2013;18:30;Domingo;Atletico-MG;Sao Paulo;;;;;-;independencia;0;0;MG;SP;-
4254;3;02/06/2013;18:30;Domingo;Fluminense;Criciuma;;;;;Fluminense;moacyrzao;3;0;RJ;SC;RJ
4255;3;02/06/2013;18:30;Domingo;Internacional;Bahia;;;;;Bahia;centenario rs;1;2;RS;BA;BA
4256;3;02/06/2013;18:30;Domingo;Nautico;Portuguesa;;;;;-;aflitos;2;2;PE;SP;-
4257;4;05/06/2013;19:30;Quarta-feira;Sao Paulo;Goias;;;;;Goias;morumbi;0;1;SP;GO;GO
4258;4;05/06/2013;19:30;Quarta-feira;Portuguesa;Internacional;;;;;-;caninde;1;1;SP;RS;-
4259;4;05/06/2013;19:30;Quarta-feira;Criciuma;Santos;;;;;Criciuma;heriberto hulse;3;1;SC;SP;SC
4260;4;05/06/2013;21:00;Quarta-feira;Vasco;Atletico-MG;;;;;Vasco;raulino de oliveira;2;0;RJ;MG;RJ
4261;4;05/06/2013;21:00;Quarta-feira;Gremio;Vitoria;;;;;Gremio;arena do gremio;1;0;RS;BA;RS
4262;4;05/06/2013;21:00;Quarta-feira;Ponte Preta;Athletico-PR;;;;;Athletico-PR;moises lucarelli;3;4;SP;PR;PR
4263;4;05/06/2013;22:00;Quarta-feira;Flamengo;Nautico;;;;;Nautico;orlando scarpelli;0;1;RJ;PE;PE
4264;4;05/06/2013;22:00;Quarta-feira;Bahia;Botafogo-RJ;;;;;Bahia;batistao;2;1;BA;RJ;BA
4265;4;05/06/2013;22:00;Quarta-feira;Cruzeiro;Corinthians;;;;;Cruzeiro;arena do jacare;1;0;MG;SP;MG
4266;4;06/06/2013;21:00;Quinta-feira;Coritiba;Fluminense;;;;;Coritiba;couto pereira;2;1;PR;RJ;PR
4267;5;08/06/2013;16:20;Sabado;Cruzeiro;Internacional;;;;;-;arena do jacare;2;2;MG;RS;-
4268;5;08/06/2013;16:20;Sabado;Criciuma;Flamengo;;;;;Flamengo;heriberto hulse;0;3;SC;RJ;RJ
4269;5;08/06/2013;18:30;Sabado;Corinthians;Portuguesa;;;;;-;pacaembu;0;0;SP;SP;-
4270;5;08/06/2013;18:30;Sabado;Vasco;Bahia;;;;;-;raulino de oliveira;1;1;RJ;BA;-
4271;5;08/06/2013;21:00;Sabado;Ponte Preta;Botafogo-RJ;;;;;Botafogo-RJ;moises lucarelli;0;2;SP;RJ;RJ
4272;5;09/06/2013;18:30;Domingo;Vitoria;Athletico-PR;;;;;Vitoria;joia da princesa;3;2;BA;PR;BA
4273;5;09/06/2013;18:30;Domingo;Coritiba;Nautico;;;;;Coritiba;couto pereira;1;0;PR;PE;PR
4274;5;09/06/2013;18:30;Domingo;Fluminense;Goias;;;;;Fluminense;moacyrzao;2;1;RJ;GO;RJ
4275;5;12/06/2013;19:30;Quarta-feira;Santos;Atletico-MG;;;;;Santos;vila belmiro;1;0;SP;MG;SP
4276;5;12/06/2013;22:00;Quarta-feira;Gremio;Sao Paulo;;;;;-;arena do gremio;1;1;RS;SP;-
4277;6;06/07/2013;18:30;Sabado;Athletico-PR;Gremio;;;;;-;vila capanema;1;1;PR;RS;-
4278;6;06/07/2013;18:30;Sabado;Flamengo;Coritiba;;;;;-;mane garrincha;2;2;RJ;PR;-
4279;6;06/07/2013;18:30;Sabado;Nautico;Ponte Preta;;;;;Ponte Preta;arena pernambuco;1;3;PE;SP;SP
4280;6;06/07/2013;21:00;Sabado;Portuguesa;Cruzeiro;;;;;-;caninde;1;1;SP;MG;-
4281;6;07/07/2013;16:00;Domingo;Bahia;Corinthians;;;;;Corinthians;fonte nova;0;2;BA;SP;SP
4282;6;07/07/2013;16:00;Domingo;Goias;Vitoria;;;;;Goias;serra dourada;1;0;GO;BA;GO
4283;6;07/07/2013;16:00;Domingo;Internacional;Vasco;;;;;Internacional;centenario rs;5;3;RS;RJ;RS
4284;6;07/07/2013;16:00;Domingo;Sao Paulo;Santos;;;;;Santos;morumbi;0;2;SP;SP;SP
4285;6;07/07/2013;18:30;Domingo;Atletico-MG;Criciuma;;;;;Atletico-MG;independencia;3;2;MG;SC;MG
4286;6;07/07/2013;18:30;Domingo;Botafogo-RJ;Fluminense;;;;;Botafogo-RJ;arena pernambuco;1;0;RJ;RJ;RJ
4287;7;13/07/2013;18:30;Sabado;Santos;Portuguesa;;;;;Santos;vila belmiro;4;1;SP;SP;SP
4288;7;13/07/2013;18:30;Sabado;Fluminense;Internacional;;;;;Internacional;moacyrzao;2;3;RJ;RS;RS
4289;7;13/07/2013;21:00;Sabado;Ponte Preta;Bahia;;;;;-;moises lucarelli;0;0;SP;BA;-
4290;7;14/07/2013;16:00;Domingo;Gremio;Botafogo-RJ;;;;;Gremio;arena do gremio;2;1;RS;RJ;RS
4291;7;14/07/2013;16:00;Domingo;Corinthians;Atletico-MG;;;;;Atletico-MG;pacaembu;0;1;SP;MG;MG
4292;7;14/07/2013;16:00;Domingo;Coritiba;Athletico-PR;;;;;Coritiba;couto pereira;1;0;PR;PR;PR
4293;7;14/07/2013;16:00;Domingo;Vitoria;Sao Paulo;;;;;Vitoria;barradao;3;2;BA;SP;BA
4294;7;14/07/2013;18:30;Domingo;Cruzeiro;Nautico;;;;;Cruzeiro;mineirao;3;0;MG;PE;MG
4295;7;14/07/2013;18:30;Domingo;Criciuma;Goias;;;;;-;heriberto hulse;0;0;SC;GO;-
4296;7;14/07/2013;18:30;Domingo;Vasco;Flamengo;;;;;Flamengo;mane garrincha;0;1;RJ;RJ;RJ
4297;8;20/07/2013;18:30;Sabado;Botafogo-RJ;Nautico;;;;;Botafogo-RJ;sao januario;2;0;RJ;PE;RJ
4298;8;20/07/2013;18:30;Sabado;Criciuma;Gremio;;;;;Criciuma;heriberto hulse;2;1;SC;RS;SC
4299;8;20/07/2013;18:30;Sabado;Sao Paulo;Cruzeiro;;;;;Cruzeiro;morumbi;0;3;SP;MG;MG
4300;8;21/07/2013;16:00;Domingo;Santos;Coritiba;;;;;-;vila belmiro;2;2;SP;PR;-
4301;8;21/07/2013;16:00;Domingo;Athletico-PR;Corinthians;;;;;-;vila capanema;1;1;PR;SP;-
4302;8;21/07/2013;16:00;Domingo;Internacional;Flamengo;;;;;Internacional;centenario rs;1;0;RS;RJ;RS
4303;8;21/07/2013;16:00;Domingo;Vitoria;Bahia;;;;;-;fonte nova;0;0;BA;BA;-
4304;8;21/07/2013;18:30;Domingo;Goias;Portuguesa;;;;;Goias;serra dourada;2;1;GO;SP;GO
4305;8;21/07/2013;18:30;Domingo;Fluminense;Vasco;;;;;Vasco;maracana;1;3;RJ;RJ;RJ
4306;8;03/10/2013;19:30;Quinta-feira;Atletico-MG;Ponte Preta;;;;;Atletico-MG;independencia;4;0;MG;SP;MG
4307;9;27/07/2013;18:30;Sabado;Vasco;Criciuma;;;;;Vasco;sao januario;3;2;RJ;SC;RJ
4308;9;27/07/2013;18:30;Sabado;Portuguesa;Athletico-PR;;;;;Athletico-PR;caninde;2;3;SP;PR;PR
4309;9;27/07/2013;21:00;Sabado;Ponte Preta;Santos;;;;;Ponte Preta;moises lucarelli;1;0;SP;SP;SP
4310;9;28/07/2013;16:00;Domingo;Gremio;Fluminense;;;;;Gremio;arena do gremio;2;0;RS;RJ;RS
4311;9;28/07/2013;16:00;Domingo;Corinthians;Sao Paulo;;;;;-;pacaembu;0;0;SP;SP;-
4312;9;28/07/2013;16:00;Domingo;Cruzeiro;Atletico-MG;;;;;Cruzeiro;mineirao;4;1;MG;MG;MG
4313;9;28/07/2013;16:00;Domingo;Nautico;Internacional;;;;;Nautico;arena pernambuco;3;0;PE;RS;PE
4314;9;28/07/2013;18:30;Domingo;Coritiba;Vitoria;;;;;-;couto pereira;1;1;PR;BA;-
4315;9;28/07/2013;18:30;Domingo;Bahia;Goias;;;;;Bahia;fonte nova;2;1;BA;GO;BA
4316;9;28/07/2013;18:30;Domingo;Flamengo;Botafogo-RJ;;;;;-;maracana;1;1;RJ;RJ;-
4317;10;31/07/2013;19:30;Quarta-feira;Fluminense;Cruzeiro;;;;;Fluminense;maracana;1;0;RJ;MG;RJ
4318;10;31/07/2013;19:30;Quarta-feira;Atletico-MG;Athletico-PR;;;;;Athletico-PR;independencia;1;2;MG;PR;PR
4319;10;31/07/2013;19:30;Quarta-feira;Portuguesa;Criciuma;;;;;-;caninde;1;1;SP;SC;-
4320;10;31/07/2013;21:00;Quarta-feira;Coritiba;Ponte Preta;;;;;Coritiba;couto pereira;5;3;PR;SP;PR
4321;10;31/07/2013;21:50;Quarta-feira;Bahia;Flamengo;;;;;Bahia;fonte nova;3;0;BA;RJ;BA
4322;10;31/07/2013;21:50;Quarta-feira;Corinthians;Gremio;;;;;Corinthians;pacaembu;2;0;SP;RS;SP
4323;10;01/08/2013;19:30;Quinta-feira;Botafogo-RJ;Vitoria;;;;;Botafogo-RJ;maracana;2;0;RJ;BA;RJ
4324;10;01/08/2013;21:00;Quinta-feira;Goias;Vasco;;;;;-;serra dourada;1;1;GO;RJ;-
4325;10;03/09/2013;21:00;Terça-feira;Nautico;Sao Paulo;;;;;Sao Paulo;arena pernambuco;0;1;PE;SP;SP
4326;10;10/09/2013;19:30;Terça-feira;Internacional;Santos;;;;;Santos;estadio do vale;1;2;RS;SP;SP
4327;11;10/07/2013;21:00;Quarta-feira;Sao Paulo;Bahia;;;;;Bahia;morumbi;1;2;SP;BA;BA
4328;11;03/08/2013;18:30;Sabado;Cruzeiro;Coritiba;;;;;Cruzeiro;mineirao;1;0;MG;PR;MG
4329;11;04/08/2013;16:00;Domingo;Flamengo;Atletico-MG;;;;;Flamengo;mane garrincha;3;0;RJ;MG;RJ
4330;11;04/08/2013;16:00;Domingo;Gremio;Internacional;;;;;-;arena do gremio;1;1;RS;RS;-
4331;11;04/08/2013;16:00;Domingo;Ponte Preta;Fluminense;;;;;-;moises lucarelli;1;1;SP;RJ;-
4332;11;04/08/2013;16:00;Domingo;Athletico-PR;Goias;;;;;Athletico-PR;vila capanema;2;0;PR;GO;PR
4333;11;04/08/2013;16:00;Domingo;Criciuma;Corinthians;;;;;Corinthians;heriberto hulse;0;2;SC;SP;SP
4334;11;04/08/2013;18:30;Domingo;Vasco;Botafogo-RJ;;;;;Botafogo-RJ;maracana;2;3;RJ;RJ;RJ
4335;11;04/08/2013;18:30;Domingo;Vitoria;Portuguesa;;;;;Vitoria;barradao;2;1;BA;SP;BA
4336;11;25/09/2013;21:00;Quarta-feira;Santos;Nautico;;;;;-;vila belmiro;1;1;SP;PE;-
4337;12;24/07/2013;21:00;Quarta-feira;Sao Paulo;Internacional;;;;;Internacional;morumbi;0;1;SP;RS;RS
4338;12;07/08/2013;19:30;Quarta-feira;Vitoria;Fluminense;;;;;-;barradao;1;1;BA;RJ;-
4339;12;07/08/2013;19:30;Quarta-feira;Criciuma;Cruzeiro;;;;;Cruzeiro;heriberto hulse;1;2;SC;MG;MG
4340;12;07/08/2013;21:00;Quarta-feira;Athletico-PR;Bahia;;;;;Athletico-PR;vila capanema;1;0;PR;BA;PR
4341;12;07/08/2013;21:00;Quarta-feira;Flamengo;Portuguesa;;;;;-;mane garrincha;1;1;RJ;SP;-
4342;12;07/08/2013;21:50;Quarta-feira;Atletico-MG;Botafogo-RJ;;;;;-;independencia;2;2;MG;RJ;-
4343;12;07/08/2013;21:50;Quarta-feira;Goias;Nautico;;;;;Goias;serra dourada;2;1;GO;PE;GO
4344;12;07/08/2013;21:50;Quarta-feira;Santos;Corinthians;;;;;-;vila belmiro;1;1;SP;SP;-
4345;12;08/08/2013;21:00;Quinta-feira;Vasco;Ponte Preta;;;;;-;sao januario;1;1;RJ;SP;-
4346;12;08/08/2013;21:00;Quinta-feira;Gremio;Coritiba;;;;;Coritiba;arena do gremio;0;1;RS;PR;PR
4347;13;10/08/2013;18:30;Sabado;Nautico;Atletico-MG;;;;;-;arena pernambuco;0;0;PE;MG;-
4348;13;10/08/2013;18:30;Sabado;Botafogo-RJ;Goias;;;;;-;mane garrincha;1;1;RJ;GO;-
4349;13;11/08/2013;16:00;Domingo;Fluminense;Flamengo;;;;;Flamengo;maracana;2;3;RJ;RJ;RJ
4350;13;11/08/2013;16:00;Domingo;Corinthians;Vitoria;;;;;Corinthians;pacaembu;2;0;SP;BA;SP
4351;13;11/08/2013;16:00;Domingo;Coritiba;Vasco;;;;;Vasco;couto pereira;0;1;PR;RJ;RJ
4352;13;11/08/2013;16:00;Domingo;Cruzeiro;Santos;;;;;-;mineirao;0;0;MG;SP;-
4353;13;11/08/2013;18:30;Domingo;Internacional;Athletico-PR;;;;;-;estadio do vale;2;2;RS;PR;-
4354;13;11/08/2013;18:30;Domingo;Ponte Preta;Criciuma;;;;;Ponte Preta;moises lucarelli;3;1;SP;SC;SP
4355;13;11/08/2013;18:30;Domingo;Portuguesa;Sao Paulo;;;;;Portuguesa;caninde;2;1;SP;SP;SP
4356;13;11/08/2013;18:30;Domingo;Bahia;Gremio;;;;;Gremio;fonte nova;0;3;BA;RS;RS
4357;14;14/08/2013;19:30;Quarta-feira;Atletico-MG;Bahia;;;;;Atletico-MG;independencia;2;0;MG;BA;MG
4358;14;14/08/2013;19:30;Quarta-feira;Criciuma;Nautico;;;;;Criciuma;heriberto hulse;3;0;SC;PE;SC
4359;14;14/08/2013;19:30;Quarta-feira;Santos;Vasco;;;;;-;vila belmiro;1;1;SP;RJ;-
4360;14;14/08/2013;21:00;Quarta-feira;Vitoria;Ponte Preta;;;;;Vitoria;barradao;3;1;BA;SP;BA
4361;14;14/08/2013;21:00;Quarta-feira;Coritiba;Portuguesa;;;;;-;couto pereira;1;1;PR;SP;-
4362;14;14/08/2013;21:50;Quarta-feira;Gremio;Cruzeiro;;;;;Gremio;arena do gremio;3;1;RS;MG;RS
4363;14;14/08/2013;21:50;Quarta-feira;Goias;Flamengo;;;;;-;serra dourada;1;1;GO;RJ;-
4364;14;14/08/2013;21:50;Quarta-feira;Fluminense;Corinthians;;;;;-;maracana;0;0;RJ;SP;-
4365;14;15/08/2013;19:30;Quinta-feira;Sao Paulo;Athletico-PR;;;;;-;morumbi;1;1;SP;PR;-
4366;14;15/08/2013;21:00;Quinta-feira;Botafogo-RJ;Internacional;;;;;-;maracana;3;3;RJ;RS;-
4367;15;17/08/2013;18:30;Sabado;Nautico;Fluminense;;;;;Fluminense;arena pernambuco;0;1;PE;RJ;RJ
4368;15;17/08/2013;18:30;Sabado;Cruzeiro;Vitoria;;;;;Cruzeiro;mineirao;5;1;MG;BA;MG
4369;15;17/08/2013;21:00;Sabado;Vasco;Gremio;;;;;Gremio;sao januario;2;3;RJ;RS;RS
4370;15;18/08/2013;16:00;Domingo;Portuguesa;Botafogo-RJ;;;;;Botafogo-RJ;caninde;1;3;SP;RJ;RJ
4371;15;18/08/2013;16:00;Domingo;Ponte Preta;Goias;;;;;Goias;moises lucarelli;0;1;SP;GO;GO
4372;15;18/08/2013;16:00;Domingo;Flamengo;Sao Paulo;;;;;-;mane garrincha;0;0;RJ;SP;-
4373;15;18/08/2013;16:00;Domingo;Corinthians;Coritiba;;;;;Corinthians;pacaembu;1;0;SP;PR;SP
4374;15;18/08/2013;18:30;Domingo;Athletico-PR;Criciuma;;;;;Athletico-PR;vila capanema;2;1;PR;SC;PR
4375;15;18/08/2013;18:30;Domingo;Bahia;Santos;;;;;-;fonte nova;0;0;BA;SP;-
4376;15;18/08/2013;18:30;Domingo;Internacional;Atletico-MG;;;;;-;estadio do vale;0;0;RS;MG;-
4377;16;24/08/2013;18:30;Sabado;Santos;Vitoria;;;;;Santos;vila belmiro;2;0;SP;BA;SP
4378;16;24/08/2013;18:30;Sabado;Flamengo;Gremio;;;;;Gremio;mane garrincha;0;1;RJ;RS;RS
4379;16;24/08/2013;18:30;Sabado;Ponte Preta;Cruzeiro;;;;;Cruzeiro;moises lucarelli;0;2;SP;MG;MG
4380;16;24/08/2013;21:00;Sabado;Criciuma;Coritiba;;;;;Criciuma;heriberto hulse;2;1;SC;PR;SC
4381;16;25/08/2013;16:00;Domingo;Vasco;Corinthians;;;;;-;mane garrincha;1;1;RJ;SP;-
4382;16;25/08/2013;16:00;Domingo;Atletico-MG;Portuguesa;;;;;Atletico-MG;independencia;2;1;MG;SP;MG
4383;16;25/08/2013;16:00;Domingo;Bahia;Nautico;;;;;Bahia;fonte nova;2;0;BA;PE;BA
4384;16;25/08/2013;16:00;Domingo;Sao Paulo;Fluminense;;;;;Sao Paulo;morumbi;2;1;SP;RJ;SP
4385;16;25/08/2013;18:30;Domingo;Internacional;Goias;;;;;-;estadio do vale;3;3;RS;GO;-
4386;16;25/08/2013;18:30;Domingo;Athletico-PR;Botafogo-RJ;;;;;Athletico-PR;vila capanema;2;0;PR;RJ;PR
4387;17;31/08/2013;18:30;Sabado;Nautico;Athletico-PR;;;;;Athletico-PR;arena pernambuco;1;4;PE;PR;PR
4388;17;31/08/2013;18:30;Sabado;Portuguesa;Bahia;;;;;Portuguesa;caninde;4;2;SP;BA;SP
4389;17;31/08/2013;18:30;Sabado;Goias;Atletico-MG;;;;;-;serra dourada;0;0;GO;MG;-
4390;17;31/08/2013;18:30;Sabado;Gremio;Ponte Preta;;;;;Gremio;arena do gremio;1;0;RS;SP;RS
4391;17;31/08/2013;21:00;Sabado;Fluminense;Santos;;;;;Santos;maracana;0;2;RJ;SP;SP
4392;17;01/09/2013;16:00;Domingo;Vitoria;Criciuma;;;;;Criciuma;barradao;0;1;BA;SC;SC
4393;17;01/09/2013;16:00;Domingo;Botafogo-RJ;Sao Paulo;;;;;-;maracana;0;0;RJ;SP;-
4394;17;01/09/2013;16:00;Domingo;Corinthians;Flamengo;;;;;Corinthians;pacaembu;4;0;SP;RJ;SP
4395;17;01/09/2013;16:00;Domingo;Coritiba;Internacional;;;;;-;couto pereira;0;0;PR;RS;-
4396;17;01/09/2013;18:30;Domingo;Cruzeiro;Vasco;;;;;Cruzeiro;mineirao;5;3;MG;RJ;MG
4397;18;03/09/2013;19:30;Terça-feira;Goias;Gremio;;;;;Goias;serra dourada;2;0;GO;RS;GO
4398;18;04/09/2013;19:30;Quarta-feira;Flamengo;Vitoria;;;;;Flamengo;maracana;2;1;RJ;BA;RJ
4399;18;04/09/2013;19:30;Quarta-feira;Athletico-PR;Santos;;;;;Athletico-PR;vila capanema;2;1;PR;SP;PR
4400;18;04/09/2013;21:00;Quarta-feira;Portuguesa;Ponte Preta;;;;;Portuguesa;caninde;2;1;SP;SP;SP
4401;18;04/09/2013;21:50;Quarta-feira;Internacional;Corinthians;;;;;Internacional;estadio do vale;1;0;RS;SP;RS
4402;18;04/09/2013;21:50;Quarta-feira;Atletico-MG;Fluminense;;;;;-;independencia;2;2;MG;RJ;-
4403;18;04/09/2013;21:50;Quarta-feira;Bahia;Cruzeiro;;;;;Cruzeiro;fonte nova;1;3;BA;MG;MG
4404;18;05/09/2013;19:30;Quinta-feira;Botafogo-RJ;Coritiba;;;;;Botafogo-RJ;maracana;3;1;RJ;PR;RJ
4405;18;05/09/2013;21:00;Quinta-feira;Nautico;Vasco;;;;;Vasco;arena pernambuco;0;3;PE;RJ;RJ
4406;18;05/09/2013;21:00;Quinta-feira;Sao Paulo;Criciuma;;;;;Criciuma;morumbi;1;2;SP;SC;SC
4407;19;07/09/2013;18:30;Sabado;Vitoria;Atletico-MG;;;;;-;barradao;1;1;BA;MG;-
4408;19;07/09/2013;18:30;Sabado;Ponte Preta;Internacional;;;;;Internacional;moises lucarelli;1;3;SP;RS;RS
4409;19;07/09/2013;18:30;Sabado;Santos;Goias;;;;;Santos;vila belmiro;1;0;SP;GO;SP
4410;19;07/09/2013;18:30;Sabado;Fluminense;Bahia;;;;;Fluminense;maracana;1;0;RJ;BA;RJ
4411;19;07/09/2013;21:00;Sabado;Gremio;Portuguesa;;;;;Gremio;arena do gremio;3;2;RS;SP;RS
4412;19;08/09/2013;16:00;Domingo;Cruzeiro;Flamengo;;;;;Cruzeiro;mineirao;1;0;MG;RJ;MG
4413;19;08/09/2013;16:00;Domingo;Corinthians;Nautico;;;;;-;pacaembu;0;0;SP;PE;-
4414;19;08/09/2013;16:00;Domingo;Coritiba;Sao Paulo;;;;;Coritiba;couto pereira;2;0;PR;SP;PR
4415;19;08/09/2013;18:30;Domingo;Criciuma;Botafogo-RJ;;;;;Botafogo-RJ;heriberto hulse;1;2;SC;RJ;RJ
4416;19;08/09/2013;18:30;Domingo;Vasco;Athletico-PR;;;;;-;sao januario;0;0;RJ;PR;-
4417;20;11/09/2013;19:30;Quarta-feira;Athletico-PR;Fluminense;;;;;-;vila capanema;1;1;PR;RJ;-
4418;20;11/09/2013;21:00;Quarta-feira;Goias;Cruzeiro;;;;;Cruzeiro;serra dourada;1;2;GO;MG;MG
4419;20;11/09/2013;21:00;Quarta-feira;Bahia;Criciuma;;;;;-;fonte nova;2;2;BA;SC;-
4420;20;11/09/2013;21:50;Quarta-feira;Nautico;Gremio;;;;;Gremio;arena pernambuco;0;2;PE;RS;RS
4421;20;11/09/2013;21:50;Quarta-feira;Botafogo-RJ;Corinthians;;;;;Botafogo-RJ;maracana;1;0;RJ;SP;RJ
4422;20;11/09/2013;21:50;Quarta-feira;Portuguesa;Vasco;;;;;Portuguesa;caninde;2;0;SP;RJ;SP
4423;20;12/09/2013;19:30;Quinta-feira;Internacional;Vitoria;;;;;-;estadio do vale;2;2;RS;BA;-
4424;20;12/09/2013;21:00;Quinta-feira;Sao Paulo;Ponte Preta;;;;;Sao Paulo;morumbi;1;0;SP;SP;SP
4425;20;12/09/2013;21:00;Quinta-feira;Flamengo;Santos;;;;;Flamengo;maracana;2;1;RJ;SP;RJ
4426;20;12/09/2013;21:00;Quinta-feira;Atletico-MG;Coritiba;;;;;Atletico-MG;independencia;3;0;MG;PR;MG
4427;21;14/09/2013;18:30;Sabado;Cruzeiro;Athletico-PR;;;;;Cruzeiro;mineirao;1;0;MG;PR;MG
4428;21;14/09/2013;21:00;Sabado;Fluminense;Portuguesa;;;;;Fluminense;maracana;2;1;RJ;SP;RJ
4429;21;15/09/2013;16:00;Domingo;Criciuma;Internacional;;;;;Internacional;heriberto hulse;0;1;SC;RS;RS
4430;21;15/09/2013;16:00;Domingo;Ponte Preta;Flamengo;;;;;-;moises lucarelli;1;1;SP;RJ;-
4431;21;15/09/2013;16:00;Domingo;Vasco;Sao Paulo;;;;;Sao Paulo;sao januario;0;2;RJ;SP;SP
4432;21;15/09/2013;16:00;Domingo;Corinthians;Goias;;;;;Goias;pacaembu;1;2;SP;GO;GO
4433;21;15/09/2013;16:00;Domingo;Coritiba;Bahia;;;;;-;couto pereira;2;2;PR;BA;-
4434;21;15/09/2013;18:30;Domingo;Vitoria;Nautico;;;;;Vitoria;barradao;2;1;BA;PE;BA
